time,aoi,measurement,indicatorValue,referenceTime,dataProvider,eoSensor,colorCode,inputData
"2020-05-06T03:45:05.000Z","LatLng(39.48284, -122.06557)","0.02104397","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-05-13T03:50:52.000Z","LatLng(39.48284, -122.06557)","0.191995599","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-05-13T03:51:16.000Z","LatLng(39.48284, -122.06557)","0.183508365","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-05-22T03:45:07.000Z","LatLng(39.48284, -122.06557)","0.47969879299999996","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-05-29T03:50:55.000Z","LatLng(39.48284, -122.06557)","0.691682743","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-05-29T03:51:19.000Z","LatLng(39.48284, -122.06557)","0.712508383","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-06-14T03:51:30.000Z","LatLng(39.48284, -122.06557)","0.69778981","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-06-30T03:51:38.000Z","LatLng(39.48284, -122.06557)","0.883488823","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-07-16T03:51:44.000Z","LatLng(39.48284, -122.06557)","0.862135942","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-08-01T03:51:48.000Z","LatLng(39.48284, -122.06557)","0.823254385","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-08-17T03:51:53.000Z","LatLng(39.48284, -122.06557)","NaN","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-09-02T03:52:01.000Z","LatLng(39.48284, -122.06557)","0.5835514079999999","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-09-18T03:52:07.000Z","LatLng(39.48284, -122.06557)","0.34096993299999995","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-10-04T03:52:11.000Z","LatLng(39.48284, -122.06557)","0.202304918","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
"2020-10-20T03:52:12.000Z","LatLng(39.48284, -122.06557)","-0.054486424000000006","NDVI at point","Invalid DateTime","USGS","LANDSAT 8","Blue","LANDSAT-8-TRUE-COLOUR"
